Code,RIC,Ticker,Short_Name,ID_SEDOL1,ID_ISIN,ID_BB_UNIQUE,ID_BB_GLOBAL,Connect
601990,601990.SH,601990 C1 Equity,NANJING SECURI-A,BG1VK81,CNE1000031R9,EQ0000000070383481,BBG00MRX6477,1
601991,601991.SH,601991 C1 Equity,DATANG INTL PO-A,BP3R3W5,CNE000001Q02,EQ0000000037097371,BBG00709JGB6,1
601992,601992.SH,601992 C1 Equity,BBMG CORPORATI-A,BP3R5N0,CNE1000010M4,EQ0000000037097377,BBG00709JGD4,1
601996,601996.SH,601996 C1 Equity,GUANGXI FENGLI-A,BP3RL32,CNE1000018T2,EQ0000000037097383,BBG00709JGG1,1
601997,601997.SH,601997 C1 Equity,BANK OF GUIYAN-A,BYW5QQ8,CNE100002FX2,EQ0000000057220804,BBG00GVXBR69,1
601998,601998.SH,601998 C1 Equity,CHINA CITIC BK-A,BP3R2H3,CNE1000000R4,EQ0000000037097389,BBG00709JGJ8,1
601999,601999.SH,601999 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603000,603000.SH,603000 C1 Equity,PEOPLE.CN CO L-A,BP3R5M9,CNE100001FP0,EQ0000000037097395,BBG00709JGL5,1
603001,603001.SH,603001 C1 Equity,ZHEJIANG AOKAN-A,BP3RG04,CNE100001M12,EQ0000000037097401,BBG00709JGN3,1
603002,603002.SH,603002 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603003,603003.SH,603003 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603005,603005.SH,603005 C1 Equity,CHINA WAFER LE-A,BTFRHR4,CNE100001SM0,EQ0000000039987035,BBG007PXQ700,1
603006,603006.SH,603006 C1 Equity,SHANGHAI LIANM-A,BTFRHS5,CNE100001TF2,EQ0000000039987041,BBG007PXQ728,1
603007,603007.SH,603007 C1 Equity,JIANGSU FLOWER-A,BF2DZ62,CNE1000030Q3,EQ0000000065313952,BBG00L1KN0J1,1
603008,603008.SH,603008 C1 Equity,XILINMEN FURNI-A,BYYFJP6,CNE100001JQ0,EQ0000000050024622,BBG00D1Z9FP2,1
603009,603009.SH,603009 C1 Equity,SHANGHAI BEITE-A,BTFRHT6,CNE100001TD7,EQ0000000039987047,BBG007PXQ746,1
603010,603010.SH,603010 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603011,603011.SH,603011 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603012,603012.SH,603012 C1 Equity,SHANGHAI CHUAN-A,BMTCXB2,CNE100002292,EQ0000000085291835,BBG00VC82KG6,1
603013,603013.SH,603013 C1 Equity,YAPP AUTOMOTIV-A,BK94842,CNE1000031L2,EQ0000000075914691,BBG00PDL84D2,1
603015,603015.SH,603015 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603016,603016.SH,603016 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603017,603017.SH,603017 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603018,603018.SH,603018 C1 Equity,CHINA DESIGN G-A,BMTCXC3,CNE100001W51,EQ0000000085291840,BBG00VC82LD7,1
603019,603019.SH,603019 C1 Equity,DAWNING INFORM-A,BZ0D207,CNE100001TW7,EQ0000000043427807,BBG009CLJT42,1
603020,603020.SH,603020 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603021,603021.SH,603021 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603022,603022.SH,603022 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603023,603023.SH,603023 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603025,603025.SH,603025 C1 Equity,BEIJING DAHAO -A,BYZW4F1,CNE1000023H7,EQ0000000046805838,BBG00BMBKV41,1
603026,603026.SH,603026 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603027,603027.SH,603027 C1 Equity,QIANHE CONDIME-A,BK94831,CNE1000026G2,EQ0000000075914697,BBG00PDL84G9,1
603028,603028.SH,603028 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603029,603029.SH,603029 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603030,603030.SH,603030 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603031,603031.SH,603031 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603032,603032.SH,603032 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603033,603033.SH,603033 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603035,603035.SH,603035 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603036,603036.SH,603036 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603037,603037.SH,603037 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603038,603038.SH,603038 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603039,603039.SH,603039 C1 Equity,SHANGHAI WEAVE-A,BGBN6S9,CNE100002ZC4,EQ0000000070383475,BBG00MRX6459,1
603040,603040.SH,603040 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603041,603041.SH,603041 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603042,603042.SH,603042 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603043,603043.SH,603043 C1 Equity,GUANGZHOU REST-A,BFYX6C3,CNE100003FH3,EQ0000000070383469,BBG00MRX6431,1
603045,603045.SH,603045 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603050,603050.SH,603050 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603053,603053.SH,603053 C1 Equity,CHENGDU GAS GR-A,BL6CP89,CNE100003Y73,EQ0000000085291720,BBG00VC81XJ6,1
603055,603055.SH,603055 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603056,603056.SH,603056 C1 Equity,DEPPON LOGISTI-A,BF2DZ73,CNE100002SZ0,EQ0000000065313958,BBG00L1KN0M7,1
603058,603058.SH,603058 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603059,603059.SH,603059 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603060,603060.SH,603060 C1 Equity,CHINA BUILDING-A,BYW5QR9,CNE100002G19,EQ0000000057220810,BBG00GVXBR87,1
603063,603063.SH,603063 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603066,603066.SH,603066 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603067,603067.SH,603067 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603068,603068.SH,603068 C1 Equity,BEKEN CORP-A,BMTCX45,CNE100003LL3,EQ0000000085291730,BBG00VC81XZ8,1
603069,603069.SH,603069 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603076,603076.SH,603076 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603077,603077.SH,603077 C1 Equity,SICHUAN HEBANG-A,BP3RF41,CNE100001JM9,EQ0000000037097407,BBG00709JGQ0,1
603078,603078.SH,603078 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603079,603079.SH,603079 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603080,603080.SH,603080 C1 Equity,XINJIANG TORCH-A,BF2F085,CNE100002T22,EQ0000000065313964,BBG00L1KN0Q3,1
603081,603081.SH,603081 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603083,603083.SH,603083 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603085,603085.SH,603085 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603086,603086.SH,603086 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603088,603088.SH,603088 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603089,603089.SH,603089 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603090,603090.SH,603090 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603093,603093.SH,603093 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603095,603095.SH,603095 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603096,603096.SH,603096 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603098,603098.SH,603098 C1 Equity,CENTER INTERNA-A,BYW5QS0,CNE100002GL5,EQ0000000057220816,BBG00GVXBRB3,1
603099,603099.SH,603099 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603100,603100.SH,603100 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603101,603101.SH,603101 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603103,603103.SH,603103 C1 Equity,HENGDIAN ENTER-A,BF2DZ84,CNE100002VD1,EQ0000000065313970,BBG00L1KN0V7,1
603105,603105.SH,603105 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603106,603106.SH,603106 C1 Equity,CASHWAY FINTEC-A,BF2DZ95,CNE100002VP5,EQ0000000065313976,BBG00L1KN0Y4,1
603108,603108.SH,603108 C1 Equity,SHANGHAI RUNDA-A,BYV1VF1,CNE100002318,EQ0000000053307220,BBG00FGGV945,1
603109,603109.SH,603109 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603110,603110.SH,603110 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603111,603111.SH,603111 C1 Equity,NANJING KANGNI-A,BYV1VG2,CNE100001T49,EQ0000000053307046,BBG00FGGV8D7,1
603113,603113.SH,603113 C1 Equity,JINNENG SCIENC-A,BFB4M65,CNE100002RK4,EQ0000000061179256,BBG00JCQC628,1
603115,603115.SH,603115 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603116,603116.SH,603116 C1 Equity,ZHEJIANG RED D-A,BYQDMH1,CNE100002284,EQ0000000046805850,BBG00BMBKVT4,1
603117,603117.SH,603117 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603118,603118.SH,603118 C1 Equity,SHENZHEN GONGJ-A,BYQDMJ3,CNE100001VN2,EQ0000000046805856,BBG00BMBKW94,1
603121,603121.SH,603121 C1 Equity,SHANGHAI SINOT-A,BK94820,CNE100003GY6,EQ0000000075914781,BBG00PDL9K63,1
603123,603123.SH,603123 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603126,603126.SH,603126 C1 Equity,SINOMA ENERGY -A,BTFRHV8,CNE100001TB1,EQ0000000039987053,BBG007PXQ764,1
603127,603127.SH,603127 C1 Equity,JOINN LABORATO-A,BK94819,CNE100002W27,EQ0000000075914787,BBG00PDL9KF3,1
603128,603128.SH,603128 C1 Equity,CTS INTERNATIO-A,BP3RJD8,CNE100001M04,EQ0000000037097413,BBG00709JGS8,1
603129,603129.SH,603129 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603131,603131.SH,603131 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603133,603133.SH,603133 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603136,603136.SH,603136 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603138,603138.SH,603138 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603139,603139.SH,603139 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603156,603156.SH,603156 C1 Equity,HEBEI YANGYUAN-A,BG20N88,CNE100002ST3,EQ0000000070383463,BBG00MRX6413,1
603157,603157.SH,603157 C1 Equity,SHANGHAI LA CH-A,BYP6YM0,CNE100002R08,EQ0000000059508536,BBG00HTJ1J06,1
603158,603158.SH,603158 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603159,603159.SH,603159 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603160,603160.SH,603160 C1 Equity,SHENZHEN GOODI-A,BYW5QT1,CNE100002G84,EQ0000000057220822,BBG00GVXBRD1,1
603161,603161.SH,603161 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603165,603165.SH,603165 C1 Equity,ZHEJIANG RONGS-A,BYW5N23,CNE100002G68,EQ0000000057220828,BBG00GVXBRG8,1
603166,603166.SH,603166 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603167,603167.SH,603167 C1 Equity,BOHAI FERRY -A,BP3RHX4,CNE100001M20,EQ0000000037097419,BBG00709JGV4,1
603168,603168.SH,603168 C1 Equity,ZHEJIANG SHAPU-A,BTFRHW9,CNE100001TG0,EQ0000000039987059,BBG007PXQ791,1
603169,603169.SH,603169 C1 Equity,LANZHOU LS HEA-A,BZ0D218,CNE100001T31,EQ0000000043427867,BBG009CLJV10,1
603177,603177.SH,603177 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603178,603178.SH,603178 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603179,603179.SH,603179 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603180,603180.SH,603180 C1 Equity,XIAMEN GOLDENH-A,BF2DZB7,CNE100002XF2,EQ0000000065313982,BBG00L1KN118,1
603181,603181.SH,603181 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603183,603183.SH,603183 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603185,603185.SH,603185 C1 Equity,WUXI SHANGJI -A,BK94808,CNE100003JF9,EQ0000000075914793,BBG00PDL9KH1,1
603186,603186.SH,603186 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603187,603187.SH,603187 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603188,603188.SH,603188 C1 Equity,JIANGSU YABANG-A,BZ0D229,CNE100001W44,EQ0000000043427861,BBG009CLJTZ8,1
603189,603189.SH,603189 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603192,603192.SH,603192 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603195,603195.SH,603195 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603196,603196.SH,603196 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603197,603197.SH,603197 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603198,603198.SH,603198 C1 Equity,ANHUI YINGJIA -A,BYV1VH3,CNE1000022H9,EQ0000000053307040,BBG00FGGV856,1
603199,603199.SH,603199 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603200,603200.SH,603200 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603203,603203.SH,603203 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603208,603208.SH,603208 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603212,603212.SH,603212 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603214,603214.SH,603214 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603217,603217.SH,603217 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603218,603218.SH,603218 C1 Equity,RIYUE HEAVY IN-A,BMTCX56,CNE100003J15,EQ0000000085291740,BBG00VC82178,1
603220,603220.SH,603220 C1 Equity,CHINA BESTER G-A,BK947Z6,CNE100003F35,EQ0000000075914799,BBG00PDL9KM5,1
603221,603221.SH,603221 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603222,603222.SH,603222 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603223,603223.SH,603223 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603225,603225.SH,603225 C1 Equity,XINFENGMING GR-A,BFB4M98,CNE100002RH0,EQ0000000061179268,BBG00JCQC7M4,1
603226,603226.SH,603226 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603227,603227.SH,603227 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603228,603228.SH,603228 C1 Equity,SHENZHEN KINWO-A,BYW5QV3,CNE100002FZ7,EQ0000000057220834,BBG00GVXBRJ5,1
603229,603229.SH,603229 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603232,603232.SH,603232 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603233,603233.SH,603233 C1 Equity,DASHENLIN PHAR-A,BFB4S78,CNE100002RG2,EQ0000000061179274,BBG00JCQC8S6,1
603236,603236.SH,603236 C1 Equity,QUECTEL WIRELE-A,BK71FL1,CNE100003N01,EQ0000000080589768,BBG00R1XHXP8,1
603238,603238.SH,603238 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603239,603239.SH,603239 C1 Equity,ZHEJIANG XIANT-A,BYW5QW4,CNE100002G43,EQ0000000057220840,BBG00GVXBRL2,1
603256,603256.SH,603256 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603258,603258.SH,603258 C1 Equity,HANGZHOU ELECT-A,BYW5N34,CNE100002GB6,EQ0000000057220846,BBG00GVXBRN0,1
603259,603259.SH,603259 C1 Equity,WUXI APPTEC CO-A,BHWLWV4,CNE1000031K4,EQ0000000070383457,BBG00MRX63Z8,1
603260,603260.SH,603260 C1 Equity,HOSHINE SILICO-A,BFYQH85,CNE100002V10,EQ0000000065313988,BBG00L1KN145,1
603266,603266.SH,603266 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603267,603267.SH,603267 C1 Equity,BEIJING YUANLI-A,BK71BP7,CNE100003LG3,EQ0000000080589774,BBG00R1XHY21,1
603268,603268.SH,603268 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603269,603269.SH,603269 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603277,603277.SH,603277 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603278,603278.SH,603278 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603279,603279.SH,603279 C1 Equity,JINGJIN ENVIRO-A,BK71CZ4,CNE100003M36,EQ0000000080589780,BBG00R1XHYQ5,1
603283,603283.SH,603283 C1 Equity,SUZHOU SECOTE-A,BHL0Y83,CNE100002T55,EQ0000000070383451,BBG00MRX5MW0,1
603286,603286.SH,603286 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603288,603288.SH,603288 C1 Equity,FOSHAN HAITIAN-A,BTFRHX0,CNE100001SL2,EQ0000000039987065,BBG007PXQ7D6,1
603289,603289.SH,603289 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603290,603290.SH,603290 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603297,603297.SH,603297 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603298,603298.SH,603298 C1 Equity,HANGCHA GROUP-A,BYW5N45,CNE100002FY0,EQ0000000057220852,BBG00GVXBRQ7,1
603299,603299.SH,603299 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603300,603300.SH,603300 C1 Equity,ZHEJIANG HUATI-A,BFB4S67,CNE100001ZX2,EQ0000000061179280,BBG00JCQCB54,1
603301,603301.SH,603301 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603303,603303.SH,603303 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603305,603305.SH,603305 C1 Equity,NINGBO XUSHENG-A,BFB4S89,CNE100002RQ1,EQ0000000061179286,BBG00JCQCCF1,1
603306,603306.SH,603306 C1 Equity,HMT XIAMEN NEW-A,BY7S402,CNE100001T07,EQ0000000043123596,BBG008QSK893,1
603308,603308.SH,603308 C1 Equity,ANHUI YINGLIU -A,BS7K3B0,CNE100001SN8,EQ0000000038418775,BBG007FFWCS2,1
603309,603309.SH,603309 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603311,603311.SH,603311 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603313,603313.SH,603313 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
603315,603315.SH,603315 C1 Equity,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security,1
